Frequency(ppm);Intensity
8,75133;0,117185970609848
8,753085;0,0557888487934654
8,75484;-0,939690665674332
8,756589;-0,31030013667883
8,758338;-0,0226814110321339
8,760093;-0,756607561867437
8,761847;-0,392835950819345
8,763597;-0,997178292398422
8,765346;-0,566173346392352
8,7671;-1,01114507723649
8,768855;-0,737136061986975
8,770604;-0,250909718071082
8,772353;-0,745755848230919
8,774108;-0,158145310233191
8,775863;-0,409368623782301
8,777612;-0,741197059134227
8,779361;-0,70813469003428
8,781116;0,269158469179568
8,78287;0,361378545217071
8,784619;0,0330190596953913
8,786369;-0,503243484574177
8,788124;-0,233382605211486
8,789878;-0,0746194985869869
8,791628;0,0843162794304545
8,793377;-0,609634602345545
8,795132;-0,637985119829532
8,796886;-0,463367428955901
8,798635;-0,922402388313287
8,800385;-0,755518720917942
8,802139;0,00816800541504453
8,803894;-1,05978955749042
8,805643;-0,904613430677892
8,807392;-0,442455870921966
8,809147;-0,40772254031241
8,810902;-0,0541919371061066
8,812651;-0,364355563851843
8,8144;-0,691794833294673
8,816154;-0,848264885336326
8,817909;-0,52166753768289
8,819658;-0,90093769962148
8,821407;0,0245645558496255
8,823162;-0,323299119796766
8,824917;0,132412622343535
8,826666;-0,680643342606171
8,828415;-0,634460810299356
8,83017;-0,254068383980972
8,831924;-1,23990880239793
8,833673;0,199578807631993
8,835423;-0,588465715736679
8,837177;-0,188228387301971
8,838932;-0,327574619475365
8,840681;-0,16942347080824
8,84243;0,439392391365011
8,844185;-0,457998470435384
8,84594;-1,10116037300011
8,847689;-0,336473218227515
8,849438;-0,360421359985743
8,851192;-1,15059319372861
8,852947;-0,679069613066464
8,854696;-0,22804320597374
8,856445;0,403755336419308
8,8582;-0,278699546629717
8,859955;-0,319120685328503
8,861704;-0,473602042222249
8,863454;0,199802966530774
8,865208;-0,140403394450985
8,866962;-0,357556311828005
8,868712;-0,537529720508145
8,870461;0,41353205311384
8,872216;-1,16468493373939
8,873971;0,559170041929943
8,87572;-0,00698066663823671
8,877469;-0,868716539576192
8,879224;0,0964853891881644
8,880979;-0,839592650016229
8,882728;-0,884504980199419
8,884477;-0,65075415343828
8,886231;-0,467934469845967
8,887986;-0,3952791585275
8,889735;-0,807776470914736
8,891484;-0,930940146707724
8,893239;-1,1071924656757
8,894994;-0,583288765707333
8,896743;-0,786419669720108
8,898492;-0,557878996082015
8,900247;-0,389911991334347
8,902001;-0,282526857820071
8,90375;-0,841159642990194
8,905499;-0,275569615320435
8,907254;-0,305613828260416
8,909009;-0,610321112966422
8,910758;-0,448881477114653
8,912507;-0,0904348482048611
8,914262;-0,203982244466235
8,916017;-0,487987029668726
8,917766;-0,870464935540294
8,919515;-0,0468409880317769
8,921269;-1,18271166528943
8,923024;-0,333121063559278
8,924773;-0,0870936284486025
8,926522;-0,318161267781153
8,928277;-0,736508161917641
8,930032;-0,42008969309042
8,931781;-0,554556371549035
8,93353;-0,299252411097215
8,935285;0,079915053968782
8,937039;-0,491139970278422
8,938788;-0,0105266999770451
8,940537;-0,0167548536897642
8,942292;-0,733233429574411
8,944047;-0,0601887508715544
8,945796;-0,845065073777108
8,947546;-0,936066512955744
8,9493;-0,804796228663466
8,951055;-0,515580629868355
8,952805;-0,748758431535038
8,954554;-0,196408841932388
8,956308;-0,624472007383773
8,958063;0,58896170475105
8,959812;-0,43649688884339
8,961561;-0,315806656966226
8,963316;0,142816218287933
8,965071;-0,025669473356346
8,96682;0,287279685095615
8,968569;-0,37850060631351
8,970324;-0,640350977701156
8,972078;-0,196893141235615
8,973827;-0,283994913359812
8,975576;-0,794732259834485
8,977331;-0,858037332055913
8,979086;-0,401848922874048
8,980835;-0,875376181059802
8,982584;-0,539754760330607
8,984339;-0,0561664206927044
8,986094;-0,152732233851638
8,987843;-0,0181308966161578
8,989592;-0,919223713094483
8,991346;-0,255825872689732
8,993101;-0,764740598932421
8,99485;-0,769839445174927
8,996599;-1,06873559462766
8,998354;-0,602230395681419
9,000109;-0,754336230067356
9,001858;-0,114447315523594
9,003607;-0,0724601616821314
9,005362;-0,771226394038039
9,007116;-0,400627871188823
9,008865;-0,428532749051376
9,010614;-0,556518979695852
9,012369;-0,593738122770086
9,014124;0,279236636899182
9,015873;-0,298903477439136
9,017622;-0,90306896091055
9,019377;-0,535832684016475
9,021132;-0,00248438441975413
9,022881;-0,873431034368975
9,02463;-1,16687214637406
9,026384;0,575152633112409
9,028139;-0,374359178522403
9,029888;-0,415932347714613
9,031638;-0,456268095707862
9,033393;-0,791455414229149
9,035147;-0,517027550681407
9,036897;-0,235265755682053
9,038646;-0,854653762863722
9,040401;-0,395465905961222
9,042155;-0,514937857290579
9,043904;0,224638981526342
9,045653;-0,146539083210024
9,047408;-0,409284696458098
9,049163;-0,624034116895108
9,050912;-0,24866665272672
9,052661;-0,100875772257724
9,054416;0,0906341118794575
9,05617;-0,350184490886319
9,05792;-0,122511882612248
9,059669;-0,473911968261857
9,061423;-0,670252061397876
9,063178;-0,353020813585627
9,064927;-0,770987027805642
9,066676;-0,240206223800428
9,068431;-0,769275944186881
9,070186;-0,0817431749992323
9,071935;-0,334375719109698
9,073684;-0,181593989500119
9,075438;-1,08659601662516
9,077193;-0,255381580089484
9,078942;-0,25576273576924
9,080691;-0,388602867530759
9,082446;-0,027515505661198
9,084201;-0,0903931909742333
9,08595;-0,600321777705968
9,087699;-0,148866209680769
9,089454;-0,42990129377759
9,091208;-0,638307060972322
9,092957;-0,382999209528158
9,094707;-0,782243394670489
9,096461;0,00913506730692881
9,098216;-0,180531281136268
9,099965;-0,981372865510242
9,101714;-0,457712203943511
9,103469;-0,630533656943771
9,105224;-0,844919782522621
9,106973;-0,370620292761379
9,108722;-0,0346888710047841
9,110476;-0,680565472169829
9,112231;-0,921231925196217
9,11398;-0,500089573246573
9,11573;-0,295273587096337
9,117485;-0,490060305845954
9,119239;-0,376720350436959
9,120989;-1,09697516076055
9,122738;-0,542873411357829
9,124493;-0,763625252399609
9,126247;-0,495578817906197
9,127996;-0,0744335075216444
9,129745;-0,256408166582136
9,1315;-0,446966584923789
9,133255;-0,507944587081677
9,135004;-0,763477363456858
9,136753;-0,0579536961086451
9,138508;-0,0810499094307759
9,140263;-1,06884146149268
9,142012;-0,390012370373881
9,143761;-0,272164969538766
9,145515;-0,694517195444776
9,14727;0,420459089633187
9,149019;-0,449686881152255
9,150768;-0,729616572611425
9,152523;-0,219154283625378
9,154278;-0,633043813374453
9,156027;-0,353568116906931
9,157776;-0,485370144329526
9,159531;-0,125489541714898
9,161285;-0,958739556766845
9,163034;-0,648173113055139
9,164783;-0,677442655447601
9,166538;-0,425862970102415
9,168293;-0,619579636017444
9,170042;-0,264901939504237
9,171791;-0,709500035918114
9,173546;-0,237731879297376
9,175301;-0,0498929150571362
9,17705;-0,416179163672261
9,178799;0,341240741347128
9,180553;0,0884218741319532
9,182308;-0,665995696414805
9,184057;-0,340840867538701
9,185806;-0,0831355906278778
9,187561;-0,567791466582539
9,189316;-0,642633595824338
9,191065;0,546030581938679
9,192815;-0,885541024178802
9,194569;-0,115806830478254
9,196323;-0,469998555179108
9,198073;-0,727666073980787
9,199822;-0,729095561608806
9,201577;-0,281819481806121
9,203332;-1,04398649955738
9,205081;0,307100253148529
9,20683;-0,252095679830823
9,208585;-0,0290893160093137
9,21034;-0,152198291672826
9,212089;0,0692135819465219
9,213838;-0,52175297807223
9,215592;0,19186612258647
9,217347;-0,339150012325567
9,219096;-0,616550486206399
9,220845;-0,438588520844995
9,2226;-0,308842605396063
9,224355;-0,0321876760270889
9,226104;-0,789076629275672
9,227853;0,161827041545798
9,229608;-0,847563739226106
9,231362;-0,342116164353714
9,233111;-1,02545681234485
9,23486;-0,765157252959555
9,236615;0,192942018072216
9,23837;-0,399493598954249
9,240119;-0,411259327301621
9,241868;-0,538458061611929
9,243623;-0,712280476796776
9,245378;-0,19013342071656
9,247127;-0,571392767193493
9,248876;0,138026777278708
9,25063;-0,827858518926812
9,252385;-0,523861896296967
9,254134;-0,0369501873424907
9,255883;-0,2517347034318
9,257638;-0,397898355686133
9,259393;0,0667288801495202
9,261142;-0,317794946369272
9,262891;-0,409954144932247
9,264646;-0,175012014273904
9,2664;-0,00931157748280548
9,268149;-0,727434535082052
9,269898;-0,470873936979612
9,271653;-0,503646146731365
9,273408;-0,456904990547256
9,275157;-0,0867883682624597
9,276907;-0,60082870418043
9,278661;-0,214110687633374
9,280416;-0,632863805412679
9,282166;-0,196777491194521
9,283915;-1,02819330597238
9,285669;-0,802593866286252
9,287424;-0,893766009132057
9,289173;-0,948842743100387
9,290922;-0,303390340431929
9,292677;0,113478183409551
9,294432;-0,356007370603098
9,296181;0,163224752027463
9,29793;-0,643260876097296
9,299685;-0,531187047875292
9,301439;-0,231577457775137
9,303188;0,00211303586510259
9,304937;0,462641647607213
9,306692;-0,362291557522241
9,308447;-0,0706298192699633
9,310196;-0,478332654259323
9,311945;0,614299069175076
9,3137;-0,348807388448981
9,315454;-0,631402335059505
9,317204;0,00778061824616655
9,318953;-0,189626798430747
9,320707;-0,345452365754331
9,322462;0,4389253118737
9,324211;0,0655280227270588
9,32596;-0,51378100684469
9,327715;-0,538846549718672
9,32947;-0,775442223716468
9,331219;-0,516835846057832
9,332968;-0,550812517276412
9,334723;-0,264295508235683
9,336477;0,0451968364201292
9,338226;-0,500603499221517
9,339975;0,132737925722455
9,34173;-0,469346308355293
9,343485;-0,142063506355497
9,345234;0,136663434787454
9,346983;-0,0283260464020005
9,348738;-0,0246283305862995
9,350492;-0,561117825777124
9,352242;0,237913101138743
9,353991;-0,407065501626848
9,355745;-0,413066592992949
9,3575;-0,423962651993893
9,359249;-0,420629082522167
9,360999;-0,19196282361413
9,362754;-0,482884549590655
9,364508;-1,08850182076413
9,366258;-0,331535102876206
9,368007;-0,950966926924022
9,369761;-0,294076351039016
9,371516;-0,444714351652347
9,373265;0,0173186758785447
9,375014;-0,885685931925313
9,376769;0,326900580899553
9,378524;0,549451879360535
9,380273;-0,59042966559664
9,382022;-0,289913682070541
9,383777;-0,25152387795879
9,385531;-0,105656417070037
9,38728;-0,955434612764852
9,38903;-0,195316968235793
9,390784;-0,766437215972372
9,392539;-0,330138739590624
9,394288;-0,17776100960181
9,396037;0,177520097433993
9,397792;-0,446667361807875
9,399547;-0,901212706982596
9,401296;-0,510951113928993
9,403045;-0,739750365965187
9,404799;0,113853856602324
9,406554;0,668692435543839
9,408303;-0,918008689316898
9,410052;0,527967003445493
9,411807;-0,498667756240595
9,413562;-0,613295884004471
9,415311;-0,48544808418729
9,41706;-0,0847670379028544
9,418815;-0,359783776070822
9,420569;-0,478531500899068
9,422318;-0,784557880646563
9,424067;-0,910188275239053
9,425822;-1,33907819092574
9,427577;-0,653151161231754
9,429326;-0,143533209196415
9,431075;-0,593402854579951
9,43283;-0,819776443621153
9,434585;-0,740444490336008
9,436334;-0,238993511858918
9,438083;-0,648897437348913
9,439837;-0,47614286639942
9,441592;-0,294165899715758
9,443341;-0,720436855163958
9,445091;-0,5056130850732
9,446846;-0,418118985317588
9,4486;0,0835725089969333
9,45035;-0,424569270876595
9,452099;-0,232211144584782
9,453854;0,255498207917456
9,455608;-0,442824556666944
9,457357;-0,931129700697084
9,459106;-0,188906456677766
9,460861;-0,362566233724433
9,462616;0,0386171041407409
9,464365;-0,322332529619335
9,466114;-0,639011687641336
9,467869;-0,455852352548719
9,469624;-0,562339675138842
9,471373;0,5015954498045
9,473122;-0,178774223590129
9,474876;-0,553345673465257
9,476631;-0,909093258708623
9,47838;-0,298473242566575
9,480129;-0,318302659207424
9,481884;-0,255767083091932
9,483639;-0,0382330241550841
9,485388;-0,457592923842988
9,487137;-0,442160839348618
9,488892;-0,265978562313945
9,490646;-0,289707022023149
9,492395;-0,792638877790366
9,494144;-0,149511312693126
9,495899;-0,39728789424604
9,497654;-0,459614050959138
9,499403;-0,0505260722982586
9,501152;-0,0346345647299866
9,502907;-1,01652645124751
9,504662;-0,109540857311515
9,506411;-0,577440126317625
9,50816;-0,534244283339387
9,509914;-0,441272050885057
9,511669;-0,230578077479236
9,513418;0,706636791506138
9,515167;-0,598692917896641
9,516922;-0,0217774055711439
9,518677;0,0377226107773943
9,520426;-0,157215653741026
9,522175;-0,491924107225628
9,52393;-0,325150200832873
9,525684;0,547429845765555
9,527434;-0,307075383701949
9,529183;0,00751904837043282
9,530938;-0,995006696477943
9,532693;-0,141266393302065
9,534442;-0,780608445892913
9,536191;0,0560829864752291
9,537946;-0,321413406765455
9,539701;-0,742327268948022
9,54145;-0,943517933611062
9,543199;-0,54066897867663
9,544953;-0,328483698248162
9,546708;0,152254205160086
9,548457;-0,159019293796592
9,550206;-0,185317806585626
9,551961;0,0474863326368892
9,553716;-0,56097007541539
9,555465;-0,435876474187708
9,557214;-0,746408892850534
9,558969;-0,0811345313249496
9,560723;-0,0427617810236786
9,562472;-0,171503850623319
9,564221;-0,251682574949441
9,565976;-0,131623912570632
9,567731;-0,392637082108576
9,56948;-0,146083661440672
9,571229;0,205638393518706
9,572984;-0,00696248923844928
9,574739;-0,0993299922992202
9,576488;-0,61965129530706
9,578237;0,178014130364965
9,579991;0,166676540482255
9,581746;0,0688132047980005
9,583495;-0,126809548989839
9,585244;-0,407576517922241
9,586999;-1,15444281775311
9,588754;-0,341816955333717
9,590503;-0,897824556211033
9,592252;-0,237539814428104
9,594007;-0,531411609669145
9,595761;-0,906312156827869
9,59751;-0,631505612185429
9,599259;-0,589586774737925
9,601014;-0,0778972511991007
9,602769;0,142508704131147
9,604518;-0,313510425458695
9,606268;-0,122525968303257
9,608022;0,0366665967615794
9,609776;-0,820375179208242
9,611526;0,018202552876725
9,613276;-0,261617590748424
9,61503;-1,09652511942032
9,616785;-0,797772416919841
9,618534;-0,243207875357815
9,620283;-0,39889814715509
9,622038;-0,283377597040491
9,623793;-0,29968549331758
9,625542;-0,788962198065322
9,627291;-0,105892423287493
9,629045;-0,586045798818006
9,6308;-0,255464171499945
9,632549;-0,493113081016267
9,634298;0,0971368772291079
9,636053;-0,259719362810395
9,637808;0,0706211586446575
9,639557;0,255042324572044
9,641306;-0,291855123204177
9,643061;-0,856838268723667
9,644815;-0,5156594150499
9,646564;0,414943263588752
9,648314;-0,144387479304362
9,650068;-0,993796036092657
9,651823;0,283639029600224
9,653572;-0,579885466803002
9,655321;-0,531405801067486
9,657076;-0,68511885651239
9,658831;-1,08442341587623
9,66058;-0,443833172494837
9,662329;-0,878003219502933
9,664083;-0,0901421043762067
9,665838;0,0427388986311619
9,667587;-0,572053435133796
9,669336;-0,257943363888962
9,671091;-0,424134563616671
9,672846;-0,482183376051863
9,674595;-0,751104826902999
9,676344;-0,259422517497778
9,678099;0,18392394890634
9,679853;-0,200835058022663
9,681602;-1,09928805556149
9,683352;-0,179822539199747
9,685106;-0,116014070196314
9,686861;-0,662785325182097
9,68861;-0,958909157635963
9,69036;-0,248418636190369
9,692115;-0,085165828348183
9,693869;0,0332818762410803
9,695619;-0,367948238404541
9,697368;-0,544809232825086
9,699122;-0,172050034724742
9,700877;-0,582120437558529
9,702626;-0,0706295546410977
9,704375;-0,593265443599119
9,70613;-0,731058875167614
9,707885;-1,19945033779233
9,709634;-0,0263418453627255
9,711383;-0,242080928402579
9,713138;-0,22692188552095
9,714892;-0,348625092101407
9,716641;0,345104256626126
9,71839;-0,0700868534911073
9,720145;0,687874973409253
9,7219;-0,500380388487793
9,723649;-1,40724909389307
9,725398;-0,200178394620162
9,727153;-0,574264151817835
9,728908;-0,831069562748478
9,730657;-0,58100192071908
9,732406;-0,658251524707714
9,73416;-0,965657565709414
9,735915;-0,355429218995156
9,737664;-0,511849819211633
9,739413;-0,750268213153105
9,741168;-0,117746010812249
9,742923;-0,621295249542639
9,744672;-0,572141623334436
9,746421;-0,221091265157012
9,748176;-0,470288539404886
9,74993;-0,335621061398781
9,751679;-0,370233009366108
9,753428;-0,213123831273528
9,755183;0,2207313001471
9,756938;-0,0750788087261078
9,758687;-0,00590809646706097
9,760436;-0,457184051360029
9,762191;-0,613832435850585
9,763946;-0,60935392104345
9,765695;0,196089143117172
9,767444;-0,431975187332922
9,769198;-0,361954072753057
9,770953;-0,0135545510528863
9,772702;-0,49577726924153
9,774452;-0,904810662485974
9,776207;-0,453704837222921
9,777961;0,230141751021072
9,779711;-0,195672796711692
9,78146;-0,797389001592305
9,783215;-0,23667855153862
9,784969;-0,497252837998737
9,786718;-0,390343439884559
9,788467;-0,850727618099537
9,790222;-0,924152183001982
9,791977;-1,21118929383005
9,793726;-0,497302119437138
9,795475;-0,032584581882445
9,79723;-0,241022584491927
9,798985;0,138554882963636
9,800734;0,435150730153745
9,802483;-0,397017721197639
9,804237;-0,435865074889908
9,805992;-0,490412413942477
9,807741;-1,04338683967521
9,80949;-0,347033672184012
9,811245;-1,22707755073585
9,813;-0,141175015339604
9,814749;-0,0692062532729299
9,816498;0,143001327349004
9,818253;-0,761571679376641
9,820007;-0,803825990607964
9,821756;-0,0952685140991337
9,823505;-0,6382532880921
9,82526;0,332056164624751
9,827015;0,0122825783307779
9,828764;0,355223347191411
9,830513;0,317627315041753
9,832268;-0,255899020343545
9,834023;-0,863917635356531
9,835772;-0,248885696307606
9,837521;-0,874002107241582
9,839275;-0,409607809073694
9,84103;-0,918087091427452
9,842779;-0,403468183832105
9,844528;-0,12749617013003
9,846283;-0,202933053545748
9,848038;-1,34688946948652
9,849787;-0,922585564991874
9,851536;-0,0904444821354259
9,853291;0,269184926446743
9,855045;-1,35595801260076
9,856795;-0,0250696498514365
9,858544;-0,635642077241193
9,860299;-0,529430653461577
9,862054;-0,480525606075446
9,863803;-0,414217486252616
9,865552;-1,17376134195398
9,867307;-0,925655279694123
9,869061;-0,640948754948583
9,870811;-0,676697962233605
9,87256;-0,51354724991643
9,874314;-1,24427495549158
9,876069;-0,623286565503323
9,877818;-0,379876982296631
9,879567;0,279841939495182
9,881322;-0,882871944661682
9,883077;-0,833684050546721
9,884826;0,0736745190801754
9,886575;0,35217319866809
9,88833;0,0858745263577265
9,890084;-0,456210256783638
9,891833;0,122343279780561
9,893582;-0,985241638130971
9,895337;-0,336490128695603
9,897092;-0,276051260227347
9,898841;0,0710157747378368
9,90059;0,0590161137072534
9,902345;-0,318363602754466
9,904099;-0,563464161044086
9,905849;-0,106989622627855
9,907598;-0,0311630871180476
9,909352;-0,257256083129579
9,911107;-0,673078692849487
9,912856;-0,389892032101682
9,914605;0,417471484390414
9,91636;-0,582337994219159
9,918115;-0,112600188201657
9,919864;-0,365654656328932
9,921613;-0,452445078952231
9,923368;-1,05403617175914
9,925122;-0,671116055977708
9,926871;-0,467449840646589
9,92862;-0,324354159785146
9,930375;-0,315228335226388
9,93213;-0,668983194473065
9,933879;-0,974280952866607
9,935629;-0,72322106497803
9,937383;-0,00953561989405671
9,939137;-0,0870699447082403
9,940887;-0,619624903656233
9,942636;0,0586503689762781
9,944391;-0,698299759141203
9,946146;0,0836172899387462
9,947895;-0,239633528355512
9,949644;-0,119825558868532
9,951399;0,195278601686299
9,953154;-0,73438366192753
9,954903;-0,0793383233333271
9,956652;-0,499450354906235
9,958406;0,560783101594992
9,960161;-1,06328497372345
9,96191;-0,466654567923906
9,963659;-0,1159882293315
9,965414;0,173485583190997
9,967169;-0,076243840366975
9,968918;0,239475840411553
9,970667;-0,585370608439227
9,972422;-0,196195423661183
9,974176;-0,193056594417852
9,975925;-0,097798707661058
9,977674;-0,39259695283345
9,979429;-0,274227490545626
9,981184;-0,0842526687234389
9,982933;-0,193150077799424
9,984682;0,0676575715949656
9,986437;-0,844023387196881
9,988192;-0,469245807444669
9,989941;-0,0828701829811016
9,99169;-0,883488115003917
9,993444;-0,820337393277232
9,995199;-0,366585649784103
9,996948;-0,464102407366323
9,998697;-0,320840480304642
10,00045;-0,364518348781931
10,00221;-0,458541885515869
10,00396;-0,257173433014609
10,0057;-0,394727404416814
10,00746;-1,04287917368001
10,00921;-0,242929436667364
10,01096;-0,433467744865513
10,01271;-0,859579952906413
10,01447;-0,275251662908317
10,01622;-0,0386850761598167
10,01797;-0,191987136341775
10,01972;-0,316065337623465
10,02147;0,0375898941644542
10,02323;-0,435748303630568
10,02498;0,0908594786035299
10,02673;-0,56463439373637
10,02848;0,173535932590141
10,03024;-1,1244294389624
10,03199;-0,925315359051942
10,03374;-0,635964995482641
10,03549;-0,397193615172538
10,03725;-0,534493584678454
10,03899;-0,141277703923475
10,04074;-0,342141341063878
10,0425;0,092736433470141
10,04425;0,0670985593645571
10,046;0,266430360257812
10,04775;-0,0481585065725274
10,04951;-0,778650805264915
10,05126;-0,00893932673455039
10,05301;-0,773375846238956
10,05476;0,327923748109975
10,05651;-0,599588250041539
10,05827;0,16416863308811
10,06002;0,0976173331216429
10,06177;-0,337876524149829
10,06352;-0,465473333230366
10,06528;-0,919903999056565
10,06703;-0,867959604830239
10,06877;-0,990803607053227
10,07053;-0,54876477746879
10,07228;-0,434139126699937
10,07403;-0,561744579694051
10,07578;0,0278973063207748
10,07754;-0,153139192645194
10,07929;-0,130622436374001
10,08104;-0,537399899260671
10,08279;-0,397877074386348
10,08454;-0,169079494690932
10,0863;-0,469633541286683
10,08805;0,0984274022368042
10,0898;-0,80376034428182
10,09155;-0,356332600640724
10,09331;-0,145558857700262
10,09506;-0,255435469922934
10,0968;-0,00557251476041998
10,09856;-0,119987209124356
10,10031;-0,585830279126755
10,10206;-0,0360040299667589
10,10381;-0,512587400952328
10,10557;-0,0488566464977392
10,10732;-0,23468058914224
10,10907;-0,521923079813718
10,11082;-0,214389281439027
10,11258;-0,296080744696304
10,11433;0,378756963676826
10,11608;-0,07761996727356
10,11783;-0,26457285338661
10,11958;-0,819528104412053
10,12134;-0,536072007780061
10,12309;0,0432393915196582
10,12484;-0,493842142905458
10,12659;-0,556689280294239
10,12835;-0,202926663561882
10,13009;-0,00291043710955557
10,13184;-0,463733792660974
10,1336;-0,313525328578843
10,13535;-0,621730616894995
10,1371;-0,680678140501676
10,13885;-0,205582257501936
10,14061;-0,319619644486189
10,14236;-1,02030190837465
10,14411;-0,249144428507888
10,14586;-0,470579085054236
10,14761;-0,618827158482834
10,14937;0,217204864033279
10,15112;-0,322701051651885
10,15287;0,0676854570636628
10,15462;-0,321185883802677
10,15638;-0,282142890125319
10,15812;-0,132183766922484
10,15987;-0,338064188601733
10,16163;-0,25728063686766
10,16338;-0,832186978557232
10,16513;-0,641713818699669
10,16688;-0,384706127671746
10,16864;0,357798236895301
10,17039;0,607284452430884
10,17214;-0,248377744610889
10,17389;-0,28646172459298
10,17564;-0,323395178966182
10,1774;0,158154014767633
10,17915;-0,140214733113544
10,1809;-0,470401069125686
10,18265;-0,44801981076892
10,18441;-0,513019016305921
10,18616;-0,392044214754403
10,18791;-0,11754645411853
10,18966;-0,319275047645997
10,19141;-0,632295500183588
10,19316;-0,431743072535094
10,19491;0,339438509300677
10,19667;-0,313372012687475
10,19842;-0,670098726785849
10,20017;-0,698624019618177
10,20192;0,419485501468644
10,20368;0,0648773509710628
10,20543;-0,439736596523731
10,20718;-0,490055590214277
10,20893;-0,836183452603016
10,21068;-0,576793706643395
10,21244;-0,0577861289663335
10,21419;-0,464418676255612
10,21594;0,430785846820391
10,21769;-0,393265778133792
10,21945;-0,135674870445145
10,22119;-0,645330709436481
10,22294;-0,62600708958706
10,2247;-0,468410153681301
10,22645;-0,0561479710796352
10,2282;0,164973486711019
10,22995;-0,473054802208271
10,23171;-0,367704710159929
10,23346;-1,00321220826543
10,23521;-0,223913844889964
10,23696;-0,0824816599422171
10,23871;-0,46731224008623
10,24047;0,0615068052052285
10,24222;-0,130817565120827
10,24397;0,617366766489954
10,24572;-0,537691786587421
10,24748;-0,22904370336018
10,24922;-1,0170353214688
10,25097;-1,09647799182796
10,25273;-0,23031199142009
10,25448;-0,125223972926819
10,25623;-0,417826363516379
10,25798;-0,229024723518498
10,25974;-0,00773227526493098
10,26149;-0,462986885142541
10,26324;-0,211392627245657
10,26499;-0,0650632310994576
10,26674;-0,853973067660664
10,2685;-0,352351663866836
10,27025;0,211329247720308
10,272;0,175680657583925
10,27375;-0,180657370849988
10,27551;-0,34534164539632
10,27726;0,203684098972466
10,27901;0,044462670919875
10,28076;-0,115251190627475
10,28251;-0,266773386929145
10,28426;-0,191541252076252
10,28601;-0,924526421681639
10,28777;-0,15462707408584
10,28952;0,00191611993187518
10,29127;-0,614262191383237
10,29302;-0,306473877245
10,29478;0,232555854748141
10,29653;-1,3663403234788
10,29828;-0,400984253508349
10,30003;-0,356852849073642
10,30178;0,101544497296312
10,30354;-0,600780822802503
10,30529;-0,253149149897988
10,30704;-0,247070141086134
10,30879;0,214082847417577
10,31054;-0,0420763856826509
10,31229;-0,983845185478931
10,31404;-0,466727628100651
10,3158;-0,526858000699384
10,31755;-0,254258865098504
10,3193;0,271584163841607
10,32105;-0,778951496464088
10,32281;-0,864387531759569
10,32456;-0,170912071898098
10,32631;-0,61804847942475
10,32806;-0,301435570652368
10,32981;-0,193946199626828
10,33157;-0,359862819336388
10,33332;-0,513639757216491
10,33507;-0,258720876672713
10,33682;-0,48053278107295
10,33858;-0,150040484538449
10,34032;-0,0423357560295275
10,34207;-0,221697964617664
10,34383;0,0168690407203494
10,34558;-0,134372735621598
10,34733;0,283366900732953
10,34908;-0,626208295062265
10,35084;0,0313066215227174
10,35259;-0,418762554914929
10,35434;-0,0734368071187706
10,35609;-0,674089655127223
10,35784;0,168843973406256
10,3596;-1,06607095498736
10,36135;-0,554485585139265
10,3631;0,320015510580453
10,36485;-0,200465897902552
10,36661;-0,561055693398835
10,36836;-0,809762761356765
10,3701;0,741577758236248
10,37186;0,0467665075725176
10,37361;0,0558592287313497
10,37536;-0,427465919294715
10,37711;0,174342272944044
10,37887;-0,363182049198561
10,38062;-0,102537274408485
10,38237;-1,09668708510859
10,38412;-0,33732205481901
10,38587;-0,0796442937777114
10,38763;-0,594694842056949
10,38938;-0,126871521622647
10,39113;-0,237515849952271
10,39288;-0,664358099692919
10,39464;-0,098493635410317
10,39639;0,00764481127470806
10,39814;-0,025955970341611
10,39989;-0,470117659433017
10,40164;-0,438584970473456
10,40339;-0,313661910103029
10,40514;0,0966751818786937
10,4069;-0,677736793945562
10,40865;-0,179896416558421
10,4104;-0,799129036149487
10,41215;-0,0838271536010818
10,41391;-0,254351261657584
10,41566;-0,383889599768079
10,41741;-0,844622989951325
10,41916;-0,122579253816685
10,42091;-0,936952368040253
10,42267;0,265511361572582
10,42442;0,014990892019856
10,42617;0,254506002794245
10,42792;-0,133964212155508
10,42968;-0,139422686501251
10,43142;-0,290107227723282
10,43317;-0,592297361920746
10,43493;-0,559458711230804
10,43668;0,292911128073101
10,43843;-0,870572143105697
10,44018;-0,328036565795793
10,44194;0,195665527075469
10,44369;-0,506319971615726
10,44544;-0,524955664898648
10,44719;-0,267832392585784
10,44894;-1,16475188384801
10,4507;-0,389261161790431
10,45245;-0,588327963882683
10,4542;-0,561902802842331
10,45595;-0,452408335990544
10,45771;-0,40686850584337
10,45946;0,0447428358788347
10,4612;-0,827940398915135
10,46296;-0,573603053556371
10,46471;-0,500521578466751
10,46646;-0,811222452795837
10,46821;-0,783522257524841
10,46997;-0,628876880427109
10,47172;-1,05711180582568
10,47347;-0,449235951403454
10,47522;-0,310905337893207
10,47697;-0,628275310506743
10,47873;-0,241670702680974
10,48048;-0,032768934711043
10,48223;-1,07986106706556
10,48398;-0,442620777048952
10,48574;-0,930456744047541
10,48749;0,237130804724669
10,48923;0,29649327313285
10,49099;-0,493142491478241
10,49274;-0,616599042502539
10,49449;-0,587436889216984
10,49624;-1,37070056303215
10,498;-0,0265682701194566
10,49975;-0,243840213837558
10,5015;0,504714775956782
10,50325;-0,365095100467209
